user_id,timestamp,last_three_pages_visited,past_purchase_amounts,mean_purchase,purchase
2747,2023-04-01 09:07:27.792588,home/products/checkout,"[24, 90, 96]",70.0,0
9167,2023-04-04 20:17:27.792588,cart/products/home,"[67, 65, 53]",61.666666666666664,1
9998,2023-03-30 22:05:27.792588,cart/products/checkout,"[75, 5, 17]",32.333333333333336,0
189,2023-04-02 20:14:27.792588,home/products/cart,"[98, 91, 55]",81.33333333333333,0
2734,2023-04-04 22:50:27.792588,checkout/home/products,"[60, 87, 66]",71.0,1
3005,2023-04-02 20:19:27.792588,cart/checkout/home,"[36, 34, 33]",34.333333333333336,1
4658,2023-03-30 16:09:27.792588,products/checkout/home,"[53, 49, 97]",66.33333333333333,1
1899,2023-04-03 14:56:27.792588,home/checkout/products,"[34, 20, 44]",32.666666666666664,0
7734,2023-04-03 01:16:27.792588,home/checkout/products,"[23, 22, 5]",16.666666666666668,0
1267,2023-03-31 08:14:27.792588,cart/products/home,"[82, 51, 70]",67.66666666666667,1
1528,2023-04-04 17:34:27.792588,products/home/cart,"[96, 98, 42]",78.66666666666667,0
3556,2023-04-04 11:28:27.792588,checkout/home/cart,"[55, 67, 8]",43.333333333333336,0
3890,2023-04-04 06:53:27.792588,products/home/cart,"[5, 12, 33]",16.666666666666668,0
8838,2023-04-05 04:24:27.792588,checkout/home/products,"[59, 7, 36]",34.0,0
5393,2023-04-06 00:34:27.792588,cart/checkout/products,"[14, 78, 87]",59.666666666666664,0
8792,2023-04-04 13:50:27.792588,checkout/cart/products,"[38, 91, 59]",62.666666666666664,0
8433,2023-04-03 16:58:27.792588,products/checkout/cart,"[96, 36, 54]",62.0,1
7513,2023-04-06 09:58:27.792588,checkout/products/home,"[11, 97, 12]",40.0,0
2612,2023-04-01 10:02:27.792588,cart/checkout/home,"[69, 61, 71]",67.0,0
7041,2023-04-04 10:04:27.792588,products/home/cart,"[92, 91, 63]",82.0,0
9555,2023-04-01 18:01:27.792588,checkout/cart/products,"[76, 58, 71]",68.33333333333333,0
6235,2023-03-30 21:11:27.792588,products/home/cart,"[55, 96, 12]",54.333333333333336,0
5486,2023-03-31 02:51:27.792588,checkout/cart/products,"[38, 39, 92]",56.333333333333336,0
7099,2023-04-05 00:19:27.792588,checkout/home/cart,"[82, 36, 50]",56.0,1
9670,2023-04-03 13:02:27.792588,checkout/home/cart,"[20, 72, 41]",44.333333333333336,0
775,2023-04-01 16:57:27.792588,home/checkout/cart,"[58, 89, 18]",55.0,1
8226,2023-04-06 13:38:27.792588,products/checkout/cart,"[99, 59, 52]",70.0,0
3152,2023-04-04 12:34:27.792588,home/checkout/products,"[86, 11, 78]",58.333333333333336,0
1585,2023-04-03 17:53:27.792588,home/products/cart,"[11, 37, 27]",25.0,0
3943,2023-04-05 05:24:27.792588,checkout/products/cart,"[89, 23, 23]",45.0,0
7555,2023-03-31 01:43:27.792588,home/cart/checkout,"[40, 33, 64]",45.666666666666664,1
3073,2023-04-05 05:02:27.792588,cart/products/home,"[86, 6, 5]",32.333333333333336,0
1021,2023-04-01 03:18:27.792588,products/checkout/home,"[51, 73, 24]",49.333333333333336,0
3843,2023-03-31 23:32:27.792588,home/checkout/products,"[15, 6, 71]",30.666666666666668,1
7989,2023-04-01 03:16:27.792588,products/home/checkout,"[91, 16, 24]",43.666666666666664,1
9692,2023-03-31 17:04:27.792588,cart/checkout/products,"[9, 41, 42]",30.666666666666668,1
6873,2023-04-03 10:21:27.792588,products/checkout/cart,"[98, 13, 57]",56.0,0
5675,2023-04-01 04:06:27.792588,checkout/cart/products,"[48, 90, 28]",55.333333333333336,1
161,2023-04-01 22:26:27.792588,cart/checkout/products,"[85, 78, 34]",65.66666666666667,0
4297,2023-04-05 20:13:27.792588,home/cart/checkout,"[63, 91, 85]",79.66666666666667,0
995,2023-04-02 09:16:27.792588,home/cart/checkout,"[85, 18, 13]",38.666666666666664,0
7629,2023-03-31 15:56:27.792588,home/checkout/cart,"[44, 70, 29]",47.666666666666664,0
9467,2023-04-04 14:23:27.792588,products/cart/home,"[77, 26, 8]",37.0,0
1016,2023-04-04 09:20:27.792588,cart/home/checkout,"[30, 62, 33]",41.666666666666664,0
7869,2023-04-03 02:14:27.792588,checkout/products/cart,"[91, 41, 79]",70.33333333333333,1
6439,2023-04-03 10:31:27.792588,checkout/products/cart,"[74, 22, 89]",61.666666666666664,0
7892,2023-03-31 10:48:27.792588,cart/checkout/home,"[46, 45, 42]",44.333333333333336,0
6863,2023-04-01 13:18:27.792588,checkout/cart/home,"[38, 21, 41]",33.333333333333336,0
7916,2023-04-03 23:43:27.792588,cart/checkout/home,"[29, 80, 91]",66.66666666666667,1
8529,2023-04-06 07:18:27.792588,cart/products/home,"[90, 89, 31]",70.0,0
878,2023-04-05 10:45:27.792588,products/cart/home,"[61, 35, 10]",35.333333333333336,0
9268,2023-04-04 07:15:27.792588,products/checkout/home,"[95, 44, 16]",51.666666666666664,1
4887,2023-04-02 20:11:27.792588,cart/checkout/home,"[57, 75, 14]",48.666666666666664,1
4859,2023-04-02 02:31:27.792588,home/cart/products,"[49, 21, 30]",33.333333333333336,0
6331,2023-04-02 20:25:27.792588,products/checkout/home,"[89, 96, 66]",83.66666666666667,0
8571,2023-04-01 05:58:27.792588,home/products/checkout,"[50, 68, 6]",41.333333333333336,1
8684,2023-04-02 19:35:27.792588,cart/products/home,"[58, 69, 55]",60.666666666666664,0
7208,2023-04-02 07:39:27.792588,checkout/cart/home,"[57, 40, 30]",42.333333333333336,0
5276,2023-04-02 06:23:27.792588,checkout/home/products,"[33, 25, 15]",24.333333333333332,1
2062,2023-04-04 10:09:27.792588,checkout/cart/home,"[44, 15, 40]",33.0,0
64,2023-04-02 06:00:27.792588,cart/checkout/home,"[63, 43, 58]",54.666666666666664,0
8006,2023-04-03 13:19:27.792588,home/products/cart,"[59, 28, 26]",37.666666666666664,0
2568,2023-03-31 00:42:27.792588,checkout/home/cart,"[73, 60, 37]",56.666666666666664,0
5463,2023-04-04 18:36:27.792588,cart/checkout/products,"[40, 24, 87]",50.333333333333336,0
2027,2023-04-06 04:52:27.792588,checkout/cart/products,"[85, 66, 77]",76.0,1
2695,2023-04-06 05:55:27.792588,cart/home/products,"[30, 70, 77]",59.0,0
9687,2023-04-04 02:42:27.792588,cart/products/checkout,"[77, 44, 21]",47.333333333333336,0
5258,2023-04-05 13:56:27.792588,checkout/products/home,"[5, 93, 65]",54.333333333333336,0
5618,2023-04-02 11:01:27.792588,cart/products/home,"[47, 46, 29]",40.666666666666664,0
6736,2023-04-03 09:13:27.792588,home/checkout/cart,"[43, 39, 7]",29.666666666666668,1
391,2023-04-05 10:46:27.792588,products/checkout/cart,"[48, 55, 98]",67.0,0
5892,2023-03-31 10:55:27.792588,checkout/products/home,"[16, 23, 48]",29.0,0
3561,2023-03-31 12:43:27.792588,products/cart/home,"[63, 53, 65]",60.333333333333336,0
6184,2023-04-04 09:19:27.792588,checkout/products/home,"[21, 78, 61]",53.333333333333336,0
3099,2023-04-02 09:19:27.792588,home/checkout/cart,"[59, 51, 16]",42.0,0
6278,2023-03-31 05:02:27.792588,products/cart/home,"[66, 84, 92]",80.66666666666667,1
8392,2023-04-06 02:04:27.792588,checkout/home/cart,"[87, 12, 99]",66.0,1
3104,2023-04-04 16:41:27.792588,products/home/cart,"[25, 85, 91]",67.0,0
7215,2023-04-03 15:05:27.792588,home/products/checkout,"[84, 74, 76]",78.0,0
2454,2023-03-31 18:55:27.792588,cart/products/home,"[29, 86, 93]",69.33333333333333,1
8996,2023-04-04 04:24:27.792588,products/cart/home,"[16, 19, 63]",32.666666666666664,1
2731,2023-04-05 23:18:27.792588,home/checkout/cart,"[30, 30, 51]",37.0,0
8154,2023-04-06 11:09:27.792588,cart/products/checkout,"[36, 14, 20]",23.333333333333332,0
9762,2023-04-03 12:21:27.792588,products/cart/checkout,"[75, 21, 27]",41.0,0
5056,2023-04-01 15:08:27.792588,checkout/home/cart,"[30, 89, 90]",69.66666666666667,1
8110,2023-04-06 06:11:27.792588,cart/products/checkout,"[11, 18, 83]",37.333333333333336,1
3840,2023-04-02 12:00:27.792588,checkout/cart/home,"[11, 13, 52]",25.333333333333332,0
1028,2023-04-03 15:11:27.792588,home/checkout/cart,"[76, 63, 91]",76.66666666666667,0
7385,2023-04-06 02:33:27.792588,cart/home/products,"[97, 86, 99]",94.0,1
502,2023-04-04 16:40:27.792588,home/checkout/cart,"[98, 43, 22]",54.333333333333336,1
6910,2023-04-04 18:14:27.792588,home/products/checkout,"[63, 21, 18]",34.0,1
9062,2023-04-05 22:18:27.792588,cart/checkout/home,"[35, 28, 64]",42.333333333333336,1
6938,2023-04-05 22:58:27.792588,products/cart/checkout,"[49, 7, 41]",32.333333333333336,0
4488,2023-04-01 15:06:27.792588,checkout/products/home,"[47, 44, 94]",61.666666666666664,0
206,2023-04-06 13:05:27.792588,products/cart/home,"[59, 91, 43]",64.33333333333333,0
5134,2023-04-05 03:11:27.792588,checkout/products/cart,"[19, 8, 97]",41.333333333333336,0
5977,2023-04-04 21:37:27.792588,home/products/cart,"[90, 29, 17]",45.333333333333336,0
7721,2023-03-30 23:31:27.792588,cart/home/products,"[86, 37, 20]",47.666666666666664,1
7035,2023-04-02 00:24:27.792588,products/cart/home,"[46, 70, 59]",58.333333333333336,0
1484,2023-04-04 09:33:27.792588,cart/checkout/home,"[46, 38, 34]",39.333333333333336,1
7858,2023-04-01 15:00:27.792588,cart/products/home,"[17, 17, 22]",18.666666666666668,0
863,2023-04-05 14:34:27.792588,checkout/cart/home,"[36, 43, 50]",43.0,1
2790,2023-04-05 06:40:27.792588,checkout/cart/products,"[33, 66, 97]",65.33333333333333,0
7408,2023-04-04 18:37:27.792588,home/checkout/cart,"[66, 61, 20]",49.0,0
8755,2023-03-30 17:52:27.792588,products/home/checkout,"[60, 14, 34]",36.0,0
5116,2023-04-03 11:03:27.792588,home/cart/products,"[29, 88, 9]",42.0,0
6019,2023-03-31 04:04:27.792588,products/checkout/cart,"[69, 98, 53]",73.33333333333333,1
1757,2023-03-31 17:00:27.792588,products/cart/checkout,"[7, 49, 18]",24.666666666666668,1
7574,2023-04-06 09:43:27.792588,products/checkout/home,"[34, 72, 22]",42.666666666666664,0
6374,2023-03-30 20:24:27.792588,checkout/products/cart,"[66, 41, 29]",45.333333333333336,0
6892,2023-04-03 17:11:27.792588,checkout/products/cart,"[52, 69, 57]",59.333333333333336,0
1678,2023-04-01 12:58:27.792588,home/products/checkout,"[83, 77, 19]",59.666666666666664,0
3242,2023-04-04 17:25:27.792588,products/home/cart,"[53, 92, 72]",72.33333333333333,1
4636,2023-04-01 04:14:27.792588,home/cart/checkout,"[16, 63, 41]",40.0,1
1059,2023-04-03 19:30:27.792588,home/checkout/products,"[65, 47, 74]",62.0,0
6668,2023-03-31 18:29:27.792588,checkout/products/home,"[43, 60, 67]",56.666666666666664,1
9914,2023-04-02 07:03:27.792588,home/checkout/cart,"[50, 92, 15]",52.333333333333336,0
3157,2023-04-05 14:50:27.792588,products/cart/home,"[66, 81, 29]",58.666666666666664,1
5915,2023-04-06 12:08:27.792588,cart/checkout/home,"[75, 56, 8]",46.333333333333336,0
9789,2023-04-05 21:38:27.792588,home/checkout/cart,"[63, 76, 24]",54.333333333333336,1
2693,2023-04-04 16:10:27.792588,home/products/checkout,"[97, 67, 58]",74.0,1
3627,2023-04-01 18:16:27.792588,home/checkout/products,"[78, 61, 94]",77.66666666666667,0
9555,2023-04-01 14:38:27.792588,home/checkout/products,"[45, 7, 10]",20.666666666666668,1
5450,2023-04-06 10:25:27.792588,checkout/home/cart,"[9, 9, 58]",25.333333333333332,0
1663,2023-04-04 07:54:27.792588,cart/home/products,"[51, 91, 53]",65.0,0
9721,2023-04-04 21:17:27.792588,checkout/products/home,"[13, 24, 65]",34.0,0
5592,2023-04-06 13:29:27.792588,cart/products/checkout,"[39, 54, 86]",59.666666666666664,1
7392,2023-04-01 02:55:27.792588,home/checkout/cart,"[66, 21, 92]",59.666666666666664,1
1306,2023-03-31 04:43:27.792588,cart/home/checkout,"[7, 36, 17]",20.0,1
6776,2023-04-03 08:53:27.792588,products/home/cart,"[93, 77, 72]",80.66666666666667,1
5864,2023-04-03 14:12:27.792588,products/cart/checkout,"[18, 15, 60]",31.0,0
9474,2023-04-05 06:19:27.792588,checkout/cart/home,"[71, 96, 33]",66.66666666666667,1
7526,2023-04-06 12:23:27.792588,home/cart/checkout,"[13, 71, 29]",37.666666666666664,0
8901,2023-04-02 19:38:27.792588,checkout/home/products,"[80, 46, 13]",46.333333333333336,0
5575,2023-04-05 07:49:27.792588,cart/products/home,"[83, 44, 29]",52.0,0
5530,2023-04-03 22:17:27.792588,products/checkout/home,"[9, 15, 63]",29.0,1
4413,2023-04-01 03:25:27.792588,home/products/checkout,"[92, 83, 42]",72.33333333333333,1
3748,2023-04-03 05:05:27.792588,products/home/cart,"[76, 9, 52]",45.666666666666664,0
663,2023-04-04 03:00:27.792588,home/products/cart,"[94, 22, 74]",63.333333333333336,0
1998,2023-04-03 07:29:27.792588,products/checkout/cart,"[41, 64, 52]",52.333333333333336,1
7994,2023-03-31 16:50:27.792588,checkout/cart/products,"[81, 32, 73]",62.0,0
1495,2023-04-05 13:41:27.792588,products/checkout/home,"[81, 85, 44]",70.0,1
3304,2023-04-02 23:57:27.792588,products/cart/home,"[49, 66, 97]",70.66666666666667,1
3763,2023-04-01 11:59:27.792588,cart/checkout/home,"[62, 71, 60]",64.33333333333333,0
5232,2023-04-04 21:44:27.792588,home/checkout/products,"[44, 44, 95]",61.0,0
1853,2023-04-05 04:26:27.792588,checkout/products/home,"[81, 37, 10]",42.666666666666664,1
6585,2023-04-05 23:20:27.792588,products/checkout/home,"[92, 23, 84]",66.33333333333333,1
1291,2023-04-05 09:00:27.792588,home/checkout/cart,"[44, 96, 63]",67.66666666666667,0
3581,2023-04-04 21:06:27.792588,home/checkout/cart,"[63, 52, 45]",53.333333333333336,1
7554,2023-04-01 07:37:27.792588,cart/products/checkout,"[17, 49, 93]",53.0,0
7280,2023-04-01 05:45:27.792588,home/cart/checkout,"[57, 46, 67]",56.666666666666664,0
1636,2023-04-03 23:18:27.792588,home/cart/checkout,"[31, 42, 64]",45.666666666666664,1
3696,2023-04-06 00:33:27.792588,cart/checkout/home,"[11, 9, 49]",23.0,1
698,2023-04-02 19:55:27.792588,checkout/home/products,"[62, 35, 27]",41.333333333333336,0
4737,2023-04-04 09:49:27.792588,cart/checkout/products,"[46, 14, 36]",32.0,1
854,2023-04-04 17:44:27.792588,home/cart/products,"[57, 34, 43]",44.666666666666664,0
8164,2023-04-03 01:27:27.792588,products/checkout/cart,"[35, 86, 6]",42.333333333333336,0
5855,2023-03-31 02:25:27.792588,home/cart/checkout,"[82, 81, 97]",86.66666666666667,0
7392,2023-03-31 23:19:27.792588,products/home/checkout,"[16, 43, 70]",43.0,1
6528,2023-04-03 16:00:27.792588,checkout/cart/home,"[17, 50, 31]",32.666666666666664,0
5249,2023-04-05 03:11:27.792588,cart/home/checkout,"[21, 99, 64]",61.333333333333336,0
5172,2023-04-05 00:04:27.792588,checkout/home/products,"[68, 92, 39]",66.33333333333333,0
1707,2023-03-31 08:05:27.792588,home/products/cart,"[74, 87, 34]",65.0,1
5791,2023-04-06 06:51:27.792588,home/cart/products,"[75, 78, 67]",73.33333333333333,0
9925,2023-04-01 12:23:27.792588,checkout/products/home,"[32, 64, 83]",59.666666666666664,1
5535,2023-03-31 10:35:27.792588,checkout/home/products,"[98, 41, 97]",78.66666666666667,0
4931,2023-04-06 01:23:27.792588,cart/checkout/home,"[26, 72, 24]",40.666666666666664,0
3510,2023-04-04 09:32:27.792588,checkout/cart/products,"[72, 95, 68]",78.33333333333333,0
202,2023-04-02 10:58:27.792588,products/home/checkout,"[21, 16, 26]",21.0,1
4218,2023-04-02 02:15:27.792588,home/products/checkout,"[21, 14, 69]",34.666666666666664,1
8958,2023-04-01 02:30:27.792588,cart/products/checkout,"[26, 94, 86]",68.66666666666667,0
4389,2023-04-02 13:53:27.792588,home/checkout/cart,"[54, 18, 68]",46.666666666666664,0
2327,2023-04-05 08:38:27.792588,checkout/home/products,"[51, 33, 80]",54.666666666666664,0
8004,2023-03-30 18:02:27.792588,cart/checkout/home,"[40, 56, 80]",58.666666666666664,0
2931,2023-03-30 16:43:27.792588,checkout/home/cart,"[11, 33, 15]",19.666666666666668,0
7777,2023-04-06 06:34:27.792588,cart/checkout/home,"[37, 10, 83]",43.333333333333336,0
197,2023-03-30 20:31:27.792588,cart/products/checkout,"[36, 55, 79]",56.666666666666664,0
7125,2023-04-04 16:49:27.792588,checkout/products/cart,"[62, 91, 30]",61.0,0
1930,2023-04-05 17:53:27.792588,cart/home/products,"[50, 33, 8]",30.333333333333332,0
6287,2023-04-04 16:42:27.792588,cart/home/checkout,"[85, 17, 43]",48.333333333333336,1
8800,2023-04-04 18:55:27.792588,cart/products/home,"[19, 33, 33]",28.333333333333332,0
9339,2023-04-02 20:12:27.792588,checkout/home/products,"[79, 36, 6]",40.333333333333336,0
4282,2023-04-03 13:03:27.792588,checkout/products/home,"[51, 82, 88]",73.66666666666667,1
2511,2023-04-01 04:33:27.792588,products/cart/checkout,"[26, 79, 31]",45.333333333333336,0
9986,2023-04-02 15:13:27.792588,cart/home/checkout,"[71, 85, 60]",72.0,0
659,2023-04-02 05:38:27.792588,products/home/cart,"[96, 97, 25]",72.66666666666667,0
2811,2023-04-04 02:23:27.792588,products/home/checkout,"[51, 84, 63]",66.0,0
7098,2023-04-03 06:32:27.792588,home/products/checkout,"[88, 10, 23]",40.333333333333336,0
6546,2023-04-05 07:49:27.792588,products/home/cart,"[61, 73, 7]",47.0,0
9561,2023-04-02 06:06:27.792588,cart/checkout/home,"[5, 62, 42]",36.333333333333336,1
1986,2023-04-04 18:26:27.792588,cart/home/products,"[19, 38, 65]",40.666666666666664,0
8338,2023-04-04 05:16:27.792588,cart/products/home,"[39, 68, 29]",45.333333333333336,0
2911,2023-03-31 01:37:27.792588,cart/home/checkout,"[28, 16, 22]",22.0,0
1734,2023-03-31 23:38:27.792588,products/cart/checkout,"[19, 84, 31]",44.666666666666664,0
1843,2023-04-05 09:50:27.792588,home/cart/products,"[76, 64, 50]",63.333333333333336,0
8680,2023-04-01 16:59:27.792588,checkout/home/products,"[93, 21, 97]",70.33333333333333,1
2976,2023-04-03 02:11:27.792588,cart/home/products,"[57, 12, 83]",50.666666666666664,0
1959,2023-04-04 17:30:27.792588,cart/products/home,"[31, 50, 54]",45.0,0
5759,2023-04-03 05:24:27.792588,home/checkout/products,"[75, 7, 97]",59.666666666666664,0
6694,2023-04-03 05:37:27.792588,products/home/cart,"[68, 48, 57]",57.666666666666664,0
2385,2023-04-06 01:40:27.792588,home/products/cart,"[28, 64, 7]",33.0,1
4736,2023-03-31 06:58:27.792588,cart/home/products,"[24, 50, 19]",31.0,0
1802,2023-04-02 07:18:27.792588,products/checkout/home,"[29, 98, 82]",69.66666666666667,0
8155,2023-04-04 02:36:27.792588,checkout/home/cart,"[75, 21, 88]",61.333333333333336,0
8120,2023-04-03 03:50:27.792588,products/cart/home,"[13, 42, 52]",35.666666666666664,1
6616,2023-04-02 12:50:27.792588,products/checkout/home,"[64, 67, 90]",73.66666666666667,0
5534,2023-04-06 02:23:27.792588,cart/home/checkout,"[6, 92, 76]",58.0,0
4061,2023-04-01 17:33:27.792588,home/products/checkout,"[15, 68, 81]",54.666666666666664,1
262,2023-04-01 15:20:27.792588,cart/home/checkout,"[85, 76, 25]",62.0,1
6287,2023-03-31 08:36:27.792588,home/cart/products,"[22, 98, 68]",62.666666666666664,0
8815,2023-03-31 22:57:27.792588,cart/products/home,"[86, 99, 42]",75.66666666666667,0
9208,2023-04-03 20:53:27.792588,products/home/checkout,"[36, 15, 49]",33.333333333333336,0
2049,2023-03-31 15:39:27.792588,cart/checkout/products,"[93, 37, 45]",58.333333333333336,0
5423,2023-04-01 00:23:27.792588,products/cart/checkout,"[12, 15, 90]",39.0,0
4548,2023-04-02 19:42:27.792588,products/checkout/cart,"[55, 92, 45]",64.0,0
3108,2023-04-01 22:00:27.792588,products/home/checkout,"[21, 80, 50]",50.333333333333336,0
7158,2023-03-30 21:14:27.792588,cart/home/checkout,"[36, 83, 84]",67.66666666666667,0
7400,2023-04-02 18:01:27.792588,products/cart/checkout,"[58, 90, 96]",81.33333333333333,0
3170,2023-04-05 03:40:27.792588,cart/products/checkout,"[24, 37, 78]",46.333333333333336,1
9874,2023-04-04 20:30:27.792588,checkout/cart/home,"[44, 36, 6]",28.666666666666668,0
2255,2023-04-05 15:14:27.792588,cart/products/home,"[37, 81, 34]",50.666666666666664,0
1154,2023-04-05 11:17:27.792588,home/checkout/cart,"[37, 81, 30]",49.333333333333336,0
4499,2023-04-04 09:36:27.792588,home/checkout/products,"[26, 70, 42]",46.0,1
6295,2023-03-31 17:18:27.792588,home/products/checkout,"[94, 50, 19]",54.333333333333336,0
6197,2023-03-30 20:29:27.792588,checkout/products/home,"[48, 53, 79]",60.0,0
9888,2023-04-05 18:06:27.792588,checkout/home/products,"[65, 71, 10]",48.666666666666664,0
1648,2023-03-30 19:05:27.792588,home/cart/checkout,"[13, 10, 77]",33.333333333333336,0
5539,2023-04-04 06:16:27.792588,home/checkout/cart,"[99, 36, 45]",60.0,0
9637,2023-04-05 23:56:27.792588,home/checkout/products,"[80, 12, 76]",56.0,0
4199,2023-04-04 01:21:27.792588,products/cart/home,"[54, 96, 66]",72.0,0
8445,2023-04-03 09:42:27.792588,checkout/products/cart,"[88, 66, 11]",55.0,1
2557,2023-04-04 19:59:27.792588,cart/home/checkout,"[79, 88, 84]",83.66666666666667,0
5592,2023-04-04 03:15:27.792588,home/products/cart,"[8, 10, 62]",26.666666666666668,0
98,2023-03-31 17:54:27.792588,products/checkout/cart,"[26, 30, 7]",21.0,1
2200,2023-04-01 00:36:27.792588,cart/home/checkout,"[45, 64, 18]",42.333333333333336,0
2961,2023-04-03 15:40:27.792588,products/cart/home,"[79, 86, 16]",60.333333333333336,0
4973,2023-03-31 11:34:27.792588,home/products/checkout,"[91, 16, 17]",41.333333333333336,0
4433,2023-03-31 02:50:27.792588,products/home/checkout,"[29, 49, 23]",33.666666666666664,0
2869,2023-04-01 21:32:27.792588,cart/products/checkout,"[59, 49, 12]",40.0,1
956,2023-04-02 07:10:27.792588,cart/checkout/products,"[97, 57, 59]",71.0,1
8352,2023-04-02 14:47:27.792588,checkout/home/products,"[36, 55, 48]",46.333333333333336,0
5699,2023-04-05 09:09:27.792588,products/cart/home,"[86, 74, 22]",60.666666666666664,0
6944,2023-04-01 11:07:27.792588,home/cart/products,"[87, 26, 41]",51.333333333333336,1
4493,2023-04-05 09:20:27.792588,checkout/cart/products,"[60, 63, 7]",43.333333333333336,1
9492,2023-04-01 07:59:27.792588,cart/checkout/products,"[32, 78, 39]",49.666666666666664,1
4911,2023-04-01 07:52:27.792588,home/cart/checkout,"[65, 97, 58]",73.33333333333333,0
3987,2023-04-02 23:15:27.792588,home/products/cart,"[67, 83, 11]",53.666666666666664,0
9719,2023-04-04 04:00:27.792588,cart/checkout/home,"[80, 53, 98]",77.0,1
6015,2023-04-05 08:50:27.792588,home/cart/products,"[89, 35, 62]",62.0,0
1218,2023-04-06 10:51:27.792588,home/cart/checkout,"[65, 28, 24]",39.0,0
4496,2023-04-05 09:42:27.792588,products/home/checkout,"[41, 8, 96]",48.333333333333336,0
4735,2023-04-03 11:10:27.792588,products/home/cart,"[24, 64, 28]",38.666666666666664,0
4555,2023-04-04 02:28:27.792588,cart/checkout/home,"[54, 53, 55]",54.0,0
9146,2023-04-03 09:02:27.792588,cart/checkout/products,"[40, 70, 83]",64.33333333333333,0
8050,2023-04-03 03:23:27.792588,products/home/checkout,"[38, 40, 10]",29.333333333333332,1
3446,2023-04-03 23:55:27.792588,products/home/checkout,"[43, 46, 62]",50.333333333333336,0
1045,2023-04-05 00:35:27.792588,home/cart/checkout,"[16, 7, 22]",15.0,1
6893,2023-04-04 04:42:27.792588,cart/checkout/home,"[44, 25, 19]",29.333333333333332,0
1693,2023-04-06 13:00:27.792588,cart/home/products,"[30, 12, 98]",46.666666666666664,0
3436,2023-03-30 19:06:27.792588,checkout/cart/home,"[91, 46, 48]",61.666666666666664,1
8754,2023-04-01 02:10:27.792588,products/home/cart,"[18, 82, 6]",35.333333333333336,0
5895,2023-04-06 09:36:27.792588,checkout/products/home,"[41, 73, 42]",52.0,0
3354,2023-04-04 03:12:27.792588,home/products/checkout,"[45, 66, 64]",58.333333333333336,0
225,2023-04-05 07:04:27.792588,products/home/checkout,"[18, 93, 88]",66.33333333333333,0
4893,2023-03-31 00:59:27.792588,home/checkout/products,"[6, 74, 21]",33.666666666666664,1
7022,2023-04-04 19:56:27.792588,products/cart/home,"[93, 32, 70]",65.0,1
9151,2023-04-04 09:31:27.792588,checkout/home/cart,"[39, 9, 69]",39.0,0
5600,2023-04-05 20:36:27.792588,products/home/cart,"[44, 80, 60]",61.333333333333336,0
7996,2023-04-03 18:47:27.792588,cart/products/home,"[40, 49, 27]",38.666666666666664,0
9007,2023-04-05 11:23:27.792588,checkout/cart/products,"[51, 35, 15]",33.666666666666664,1
